word,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,非零平均排位,非零个数,综合评分,均值归一,个数归一,rate,0.7,,
frequency,0.005994058,0.003041883,0.007286042,0.008012078,0.003415994,0.003999251,0.005518656,0.003557673,0.003187525,0.007452297,0.021802559,0.002120981,0.006282416,12,0.31013631,0.014480443,1,0,,,
cultural,0.007205623,0.010342403,0.000496776,0.003039064,0.006262656,0.009998126,0.005124467,0.004743564,0.010270915,0.008329038,0.000641252,0.008483923,0.006244817,12,0.310065342,0.01437906,1,0,,,
acceptance,0.013199681,0.010798686,0.002318286,0.002762785,0.002846662,0.006332147,0.025622333,0.001581188,0.001416678,0.005260445,0.000641252,0.002120981,0.00624176,12,0.310059572,0.014370817,1,0,,,
instructor,0.020523446,0.018726574,0.010730777,0.019097128,0,0.031675317,0.01702967,0.003415501,0.022568573,0.059655803,0.010388689,0.013744498,0.020686907,11,0.310051835,0.053320803,0.909090909,0,,,
furthermore,0.009820052,0.009886121,0.005133348,0.006078128,0.007401321,0.005998876,0.006701226,0.00395297,0.003187525,0.003506963,0.006412517,0.006362942,0.006203499,12,0.309987355,0.014267649,1,0,,,
career,0.002168064,0.00182513,0.000331184,0.007735799,0.000569332,0.00366598,0.004730277,0.014625989,0.031166916,0.001753482,0.005130014,0.000706994,0.006200763,12,0.309982191,0.014260272,1,0,,,
establish,0.006376657,0.003954448,0.003643021,0.006354406,0.005693324,0.005998876,0.005518656,0.005138861,0.004250034,0.006575556,0.010260028,0.010604903,0.006197398,12,0.309975838,0.014251197,1,0,,,
linear,0.003825994,0.002281412,0.008114001,0.006630685,0.016510639,0.004999063,0.003941897,0.001185891,0.004250034,0.003068593,0.016672545,0.002827974,0.006192394,12,0.309966394,0.014237706,1,0,,,
recent,0.006440424,0.007908897,0.003643021,0.006354406,0.011386647,0.008665043,0.004730277,0.002767079,0.004604203,0.006575556,0.007695021,0.003534968,0.006192128,12,0.309965893,0.01423699,1,0,,,
recommendation,0.006504191,0.014448946,0.00182151,0.004973014,0.006262656,0.010331397,0.008672174,0.004348267,0.004958373,0.003506963,0.001282503,0.007069936,0.006181661,12,0.309946135,0.014208765,1,0,,,
construction,0.012306949,0.012167533,0.004305388,0.002486507,0.001992663,0.008665043,0.007095415,0.002767079,0.004250034,0.007013926,0.00384751,0.007069936,0.006163999,12,0.309912798,0.01416114,1,0,,,
tutor,0.012115649,0.013384286,0.004802164,0.003591621,0.000853999,0.006998689,0.009854743,0.001581188,0.001062508,0.007452297,0.004488762,0.007776929,0.00616357,12,0.309911988,0.014159983,1,0,,,
distribution,0.001849231,0.000608377,0.006954858,0.003315342,0.027327953,0.001333084,0.001970949,0.000395297,0.000708339,0.000876741,0.027573825,0.000706994,0.006135082,12,0.309858219,0.01408317,1,0,,,
initial,0.006823023,0.005171202,0.002980653,0.006354406,0.00597799,0.006332147,0.005518656,0.002767079,0.003541695,0.005260445,0.004488762,0.018381833,0.006133158,12,0.309854586,0.01407798,1,0,,,
specifically,0.007651989,0.006540049,0.002152694,0.005801849,0.008255319,0.012997564,0.005912846,0.001581188,0.008145898,0.006137186,0.001923755,0.006362942,0.00612194,12,0.309833413,0.014047733,1,0,,,
visual,0.01173305,0.007148426,0.010763471,0.004696735,0.001423331,0.011664481,0.004730277,0.000395297,0.004604203,0.001315111,0.01090128,0.003534968,0.006075886,12,0.309746486,0.013923552,1,0,,,
moreover,0.010521485,0.011711251,0.00447098,0.004696735,0.004269993,0.004999063,0.007095415,0.010673019,0.000354169,0.004383704,0.002565007,0.007069936,0.006067563,12,0.309730777,0.013901111,1,0,,,
assign,0.01135045,0.010342403,0.001490327,0.002762785,0.004839325,0.014330648,0.009460554,0.004743564,0.005312542,0.002191852,0.002565007,0.002827974,0.006018119,12,0.309637453,0.01376779,1,0,,,
direct,0.007269389,0.00547539,0.003643021,0.005801849,0.004554659,0.003999251,0.009460554,0.007115346,0.003895864,0.005260445,0.008977524,0.006362942,0.005984686,12,0.309574349,0.013677641,1,0,,,
session,0.008672254,0.004410731,0.005133348,0.01132742,0.000569332,0.008665043,0.009460554,0.001976485,0.004958373,0.000876741,0.012825035,0.002827974,0.005975274,12,0.309556584,0.013652262,1,0,,,
oriented,0.004527427,0.007148426,0.004802164,0.013537648,0.002277329,0.005332334,0.007489605,0.002767079,0.006020881,0.007013926,0.007053769,0.003534968,0.005958796,12,0.309525482,0.013607832,1,0,,,
awareness,0.007970822,0.00912565,0.001159143,0.002486507,0.001423331,0.006332147,0.013402451,0.007115346,0.00708339,0.007013926,0.001282503,0.007069936,0.005955429,12,0.309519127,0.013598752,1,0,,,
human,0.008162121,0.010494497,0.001490327,0.005249292,0.005408657,0.007998501,0.009854743,0.008301237,0.00708339,0.002630222,0.001923755,0.002827974,0.00595206,12,0.309512767,0.013589667,1,0,,,
little,0.007970822,0.005323296,0.001490327,0.004144178,0.007970653,0.012664294,0.006701226,0.002371782,0.007791729,0.003506963,0.005771266,0.004948955,0.005887957,12,0.309391775,0.013416821,1,0,,,
publish,0.009820052,0.003954448,0.016724777,0.00193395,0.002846662,0.004665792,0.001576759,0.002767079,0.004958373,0.016658075,0.002565007,0.002120981,0.005882663,12,0.309381781,0.013402545,1,0,,,
structured,0.007779522,0.007452614,0.001159143,0.0038679,0.000569332,0.015663731,0.007883795,0.010673019,0.003895864,0.001315111,0.003206259,0.007069936,0.005878019,12,0.309373016,0.013390022,1,0,,,
highlight,0.005611459,0.005779578,0.000993551,0.004144178,0.003131328,0.007331959,0.007095415,0.001976485,0.003895864,0.008329038,0.00384751,0.018381833,0.005876517,12,0.30937018,0.013385972,1,0,,,
combine,0.006567957,0.008365179,0.00447098,0.010774863,0.007685987,0.006998689,0.005518656,0.002767079,0.004604203,0.002191852,0.008336273,0.002120981,0.005866892,12,0.309352013,0.013360019,1,0,,,
single,0.005101326,0.005931672,0.007451634,0.006906963,0.009963316,0.002666167,0.003547708,0.004743564,0.004604203,0.002630222,0.015390042,0.001413987,0.005862567,12,0.309343851,0.013348358,1,0,,,
expert,0.009564986,0.00912565,0.003808613,0.002486507,0.002846662,0.012331023,0.004336087,0.003162376,0.012395932,0.002630222,0.001282503,0.006362942,0.005861125,12,0.309341129,0.013344471,1,0,,,
represent,0.007588222,0.006844237,0.006126899,0.005525571,0.00597799,0.010664668,0.003153518,0.00395297,0.00708339,0.002630222,0.005771266,0.004948955,0.005855659,12,0.309330812,0.013329731,1,0,,,
rather,0.007715755,0.00730052,0.000993551,0.0038679,0.005408657,0.008331772,0.004730277,0.005138861,0.00708339,0.008767408,0.00384751,0.007069936,0.005854628,12,0.309328866,0.013326952,1,0,,,
situation,0.007460689,0.007148426,0.003974205,0.003039064,0.009963316,0.007331959,0.004730277,0.008301237,0.002833356,0.002630222,0.007053769,0.005655949,0.005843539,12,0.309307936,0.013297051,1,0,,,
perceived,0.013263447,0.006540049,0.000165592,0.001657671,0.001707997,0.006332147,0.011431502,0.005534158,0.004250034,0.014027853,0.000641252,0.004241961,0.005816139,12,0.309256218,0.013223168,1,0,,,
account,0.007141856,0.006235861,0.002483878,0.002486507,0.013948643,0.003999251,0.005912846,0.002767079,0.004958373,0.008767408,0.005771266,0.004948955,0.00578516,12,0.309197746,0.013139638,1,0,,,
designer,0.005930291,0.006692143,0.001324735,0.002210228,0.000284666,0.033660359,0.005124467,0.000395297,0.003895864,0.003068593,0.003206259,0.003534968,0.005777323,12,0.309182953,0.013118504,1,0,,,
and,0.006121591,0.004106542,0.003477429,0.009669749,0.011386647,0.004332521,0.001576759,0.005929455,0.007791729,0.004383704,0.007695021,0.002827974,0.005774927,12,0.309178431,0.013112044,1,0,,,
assignment,0.005675225,0.005627484,0.006126899,0.019339498,0.00370066,0.004332521,0.003153518,0.001581188,0.003895864,0.01095926,0.003206259,0.001413987,0.00575103,12,0.309133327,0.01304761,1,0,,,
search,0.012562015,0.02007643,0.005298939,0.00193395,0.001138665,0.003999251,0.005912846,0.002767079,0.002125017,0.004822074,0.001282503,0.007069936,0.005749059,12,0.309129605,0.013042294,1,0,,,
even,0.005675225,0.005323296,0.003974205,0.008564635,0.00967865,0.005998876,0.003547708,0.004743564,0.005666712,0.005260445,0.007695021,0.002827974,0.005746359,12,0.30912451,0.013035014,1,0,,,
encourage,0.006504191,0.008973556,0.003808613,0.007735799,0.002277329,0.005998876,0.005124467,0.003162376,0.006020881,0.003506963,0.004488762,0.011311897,0.005742809,12,0.309117809,0.013025442,1,0,,,
know,0.005930291,0.004867013,0.004305388,0.005249292,0.008255319,0.005998876,0.006307036,0.00790594,0.006020881,0.002630222,0.005771266,0.005655949,0.005741456,12,0.309115256,0.013021794,1,0,,,
long,0.006567957,0.006083767,0.003311837,0.005525571,0.010817315,0.008665043,0.005518656,0.002371782,0.005312542,0.000876741,0.004488762,0.009190916,0.005727574,12,0.309089054,0.012984362,1,0,,,
country,0.00688679,0.006387955,0.00264947,0.002486507,0.005693324,0.006332147,0.005518656,0.014230692,0.004604203,0.002191852,0.007695021,0.003534968,0.005684299,12,0.309007372,0.012867674,1,0,,,
think,0.005994058,0.00547539,0.002152694,0.00193395,0.000569332,0.009331585,0.006701226,0.012254207,0.010625085,0.003068593,0.00384751,0.005655949,0.005634131,12,0.308912682,0.012732403,1,0,,,
multi,0.00707809,0.01095078,0.010432287,0.003591621,0.000569332,0.004665792,0.006701226,0.003557673,0.004958373,0.003506963,0.007695021,0.003534968,0.00560351,12,0.308854885,0.012649836,1,0,,,
competency,0.005356392,0.004258637,0.000331184,0.003315342,0.001992663,0.009331585,0.003547708,0.00790594,0.01416678,0.004383704,0.001282503,0.011311897,0.005598695,12,0.308845795,0.012636851,1,0,,,
confidence,0.00427236,0.007148426,0.00182151,0.004696735,0.017649303,0.003999251,0.007095415,0.004743564,0.005666712,0.002630222,0.00384751,0.003534968,0.005592165,12,0.308833471,0.012619244,1,0,,,
reason,0.007396923,0.006844237,0.002152694,0.004696735,0.004269993,0.005665605,0.009460554,0.011463613,0.004250034,0.003068593,0.003206259,0.004241961,0.005559767,12,0.30877232,0.012531885,1,0,,,
produce,0.007014323,0.004106542,0.00447098,0.007459521,0.01195598,0.006332147,0.004730277,0.001581188,0.00708339,0.001753482,0.005130014,0.004948955,0.005547233,12,0.308748663,0.01249809,1,0,,,
insight,0.005802758,0.006692143,0.002152694,0.004696735,0.001992663,0.009664856,0.005124467,0.001185891,0.00708339,0.005260445,0.007695021,0.009190916,0.005545165,12,0.308744759,0.012492513,1,0,,,
adoption,0.010967851,0.007604708,0.002318286,0.00193395,0.000569332,0.006998689,0.011037313,0.000395297,0.008145898,0.008767408,0.000641252,0.007069936,0.005537493,12,0.308730279,0.012471827,1,0,,,
advanced,0.003379628,0.00365026,0.005795715,0.016024155,0.002561996,0.004999063,0.003547708,0.003162376,0.003541695,0.001753482,0.017313797,0.000706994,0.005536406,12,0.308728226,0.012468895,1,0,,,
reflect,0.005611459,0.005627484,0.000662367,0.002210228,0.003985327,0.007998501,0.007489605,0.00790594,0.004250034,0.007452297,0.003206259,0.00989791,0.005524784,12,0.308706291,0.012437558,1,0,,,
version,0.006631724,0.003802354,0.002318286,0.001657671,0.013663977,0.007331959,0.009460554,0.005534158,0.002479186,0.007452297,0.004488762,0.001413987,0.005519576,12,0.308696461,0.012423516,1,0,,,
statistically,0.006249124,0.005019107,0.000827959,0.0038679,0.008824652,0.003999251,0.007489605,0.011068316,0.010625085,0.003506963,0.001923755,0.002827974,0.005519141,12,0.308695639,0.012422342,1,0,,,
reduce,0.007651989,0.00730052,0.005961307,0.0038679,0.007970653,0.005332334,0.005518656,0.004743564,0.001062508,0.001315111,0.008336273,0.007069936,0.005510896,12,0.308680077,0.01240011,1,0,,,
cross,0.005611459,0.006996332,0.001490327,0.002486507,0.013948643,0.007331959,0.004730277,0.006324752,0.006020881,0.003945334,0.005771266,0.001413987,0.005505977,12,0.308670792,0.012386846,1,0,,,
journal,0.003825994,0.005019107,0.014737675,0.000828836,0.003131328,0.010331397,0.00039419,0.00395297,0.007437559,0.007890667,0.002565007,0.005655949,0.00548089,12,0.308623441,0.012319202,1,0,,,
place,0.006759257,0.007148426,0.003311837,0.006078128,0.001707997,0.005665605,0.003941897,0.003557673,0.002833356,0.003945334,0.005771266,0.014846865,0.00546397,12,0.308591505,0.012273578,1,0,,,
plan,0.006249124,0.005323296,0.002152694,0.004144178,0.001138665,0.007998501,0.004730277,0.004348267,0.009916746,0.004383704,0.001923755,0.012725884,0.005419591,12,0.30850774,0.012153914,1,0,,,
usefulness,0.010967851,0.007148426,0.001490327,0.002762785,0.003415994,0.010331397,0.01576759,0.002371782,0.003187525,0.003506963,0.000641252,0.002827974,0.005368322,12,0.308410971,0.012015673,1,0,,,
young,0.009883819,0.005627484,0.000496776,0.004144178,0.002846662,0.006332147,0.013008261,0.007115346,0.004250034,0.000876741,0.000641252,0.009190916,0.005367801,12,0.308409988,0.012014269,1,0,,,
gap,0.006823023,0.007452614,0.003146245,0.004420457,0.001707997,0.004999063,0.004336087,0.004743564,0.007437559,0.007013926,0.00384751,0.008483923,0.005367664,12,0.308409729,0.012013899,1,0,,,
motivate,0.004591193,0.006540049,0.003974205,0.011879977,0.001423331,0.006332147,0.003547708,0.001581188,0.004958373,0.004383704,0.01090128,0.004241961,0.005362926,12,0.308400786,0.012001124,1,0,,,
differential,0.001657931,0.000304188,0.004305388,0.002486507,0.045546589,0.000999813,0.002759328,0.000790594,0.000708339,0.00043837,0.003206259,0.000706994,0.005325858,12,0.308330821,0.011901173,1,0,,,
either,0.008480954,0.00365026,0.001655919,0.004144178,0.00967865,0.010997939,0.005518656,0.003557673,0.003541695,0.002630222,0.007053769,0.002827974,0.005311491,12,0.308303703,0.011862433,1,0,,,
average,0.006759257,0.003346072,0.000993551,0.003039064,0.011671313,0.006665418,0.006307036,0.00790594,0.00672922,0.004383704,0.005130014,0.000706994,0.005303132,12,0.308287925,0.011839893,1,0,,,
regulation,0.005165092,0.006692143,0.000662367,0.000828836,0.003131328,0.005332334,0.012614072,0.005138861,0.002833356,0.011836001,0.005130014,0.004241961,0.00530053,12,0.308283015,0.011832879,1,0,,,
innovative,0.005611459,0.007908897,0.004967756,0.009669749,0.001138665,0.006332147,0.006307036,0.002371782,0.001062508,0.003068593,0.005130014,0.00989791,0.005288876,12,0.308261018,0.011801454,1,0,,,
due,0.007588222,0.005323296,0.005795715,0.003591621,0.007685987,0.004999063,0.003547708,0.005534158,0.002833356,0.002630222,0.009618776,0.004241961,0.005282507,12,0.308248997,0.011784281,1,0,,,
particularly,0.007141856,0.004867013,0.002483878,0.004144178,0.006547322,0.00366598,0.006701226,0.004348267,0.007791729,0.007013926,0.001923755,0.006362942,0.005249339,12,0.308186393,0.011694847,1,0,,,
define,0.005037559,0.006083767,0.004967756,0.006906963,0.007685987,0.005332334,0.004730277,0.007115346,0.007437559,0.002630222,0.002565007,0.002120981,0.005217813,12,0.308126888,0.01160984,1,0,,,
strong,0.006504191,0.005323296,0.001159143,0.003591621,0.00597799,0.00766523,0.007095415,0.004743564,0.009562576,0.006137186,0.003206259,0.001413987,0.005198371,12,0.308090192,0.011557417,1,0,,,
advantage,0.007141856,0.00730052,0.004967756,0.007183242,0.004839325,0.003332709,0.003941897,0.002371782,0.002125017,0.003945334,0.01090128,0.004241961,0.005191057,12,0.308076385,0.011537693,1,0,,,
since,0.006057825,0.004562825,0.006623674,0.012156256,0.001423331,0.001666354,0.001970949,0.00395297,0.006375051,0.004383704,0.010260028,0.002827974,0.005188412,12,0.308071393,0.011530561,1,0,,,
week,0.011031617,0.008365179,0.000662367,0.004420457,0.000569332,0.006998689,0.011825692,0.004743564,0.002479186,0.003068593,0.00384751,0.004241961,0.005187846,12,0.308070325,0.011529035,1,0,,,
link,0.006504191,0.005627484,0.003146245,0.005525571,0.002277329,0.006998689,0.001970949,0.007510643,0.003541695,0.003506963,0.006412517,0.009190916,0.005184433,12,0.308063883,0.011519832,1,0,,,
negative,0.008417188,0.006235861,0.000331184,0.002762785,0.004269993,0.005665605,0.007095415,0.012649504,0.002833356,0.005698815,0.003206259,0.002827974,0.005166162,12,0.308029396,0.011470566,1,0,,,
like,0.005228859,0.00730052,0.003974205,0.007459521,0.002277329,0.008665043,0.004336087,0.004348267,0.002479186,0.001315111,0.010260028,0.004241961,0.005157176,12,0.308012437,0.011446338,1,0,,,
detail,0.003252095,0.00365026,0.006789266,0.015471598,0.001423331,0.002666167,0.002365138,0.001185891,0.003187525,0.000876741,0.016672545,0.004241961,0.005148543,12,0.307996142,0.01142306,1,0,,,
yet,0.006249124,0.00365026,0.00182151,0.004696735,0.005123991,0.004999063,0.006701226,0.002767079,0.010625085,0.005698815,0.005130014,0.004241961,0.005142072,12,0.307983927,0.011405611,1,0,,,
national,0.004718726,0.005019107,0.002152694,0.0038679,0.004269993,0.003999251,0.004336087,0.00790594,0.007791729,0.001315111,0.007053769,0.009190916,0.005135102,12,0.307970772,0.011386817,1,0,,,
stem,0.004399894,0.001520942,0.000165592,0.006354406,0.000284666,0.001333084,0.001182569,0.012254207,0.02797939,0.003506963,0.001923755,0.000706994,0.005134372,12,0.307969393,0.011384848,1,0,,,
scenario,0.007588222,0.012319627,0.004305388,0.005525571,0.003131328,0.008998314,0.003153518,0.001185891,0.000708339,0.00043837,0.006412517,0.007776929,0.005128668,12,0.307958628,0.011369468,1,0,,,
extend,0.005420159,0.005931672,0.002152694,0.004144178,0.010532649,0.006332147,0.004730277,0.001185891,0.003541695,0.005260445,0.006412517,0.005655949,0.005108356,12,0.307920289,0.011314699,1,0,,,
might,0.006376657,0.006083767,0.000827959,0.003039064,0.004554659,0.011664481,0.007095415,0.003557673,0.003541695,0.005260445,0.001923755,0.007069936,0.005082959,12,0.307872352,0.011246217,1,0,,,
meet,0.003379628,0.004867013,0.003146245,0.010774863,0.005693324,0.006998689,0.003547708,0.003162376,0.006020881,0.005260445,0.00384751,0.004241961,0.005078387,12,0.307863723,0.01123389,1,0,,,
contribution,0.005866525,0.005323296,0.003808613,0.0038679,0.002277329,0.005998876,0.005124467,0.00790594,0.003895864,0.005260445,0.005771266,0.005655949,0.005063039,12,0.307834754,0.011192506,1,0,,,
acquisition,0.007460689,0.006692143,0.004802164,0.006354406,0.001423331,0.010331397,0.005124467,0.006720049,0.002833356,0.00043837,0.005130014,0.002827974,0.00501153,12,0.307737532,0.011053617,1,0,,,
ask,0.005802758,0.005779578,0.000993551,0.003591621,0.001423331,0.007998501,0.007883795,0.007115346,0.008145898,0.003068593,0.00384751,0.004241961,0.004991037,12,0.307698851,0.010998359,1,0,,,
effectively,0.006440424,0.010190309,0.00182151,0.004144178,0.001138665,0.006998689,0.003153518,0.002371782,0.003895864,0.003945334,0.005130014,0.010604903,0.004986266,12,0.307689846,0.010985494,1,0,,,
examination,0.004910026,0.006235861,0.00182151,0.005249292,0.00967865,0.004665792,0.006307036,0.006324752,0.002833356,0.004822074,0.003206259,0.003534968,0.004965798,12,0.307651213,0.010930304,1,0,,,
